"club_id","name","country"
35460,"Vision - The Lair","United States of America"
35463,"Shelter","Greece"
35471,"Tonic West","United States of America"
35478,"Evenemententerrein Oranjeplein Mariahout","Netherlands"
35480,"Pitu Club - Memmingen","Germany"
35486,"Toilet Club","Italy"
35488,"Waterskiclub Genk","Belgium"
35491,"Mancuso, Tübingen","Germany"
35500,"Provisorium","Switzerland"
35508,"Cafe Cord","Germany"
35513,"Kosmoshaus","Germany"
35514,"The Sweeney Mongrel","Ireland"
35519,"Pure","Italy"
35529,"Sofia Live Club","Bulgaria"
35530,"Gun Club","Serbia"
35546,"Flying Time Club","Romania"
35548,"Small Club","Uruguay"
35551,"Dom Kino","Russia"
35553,"Leather Lounge","United States of America"
35563,"Roots Bar","Portugal"
35573,"Halo","Canada"
35580,"Die Pumpe","Germany"
35582,"Pure","Belgium"
35583,"ITW NDSM - Internationale Theaterwerkplaats","Netherlands"
35585,"Fredan Tivoli","Finland"
35591,"Comuna Vidra","Romania"
35595,"Oba Camp Village","Japan"
35596,"Museo Regionale di Scienze Naturali","Italy"
35598,"Gelato Go","Germany"
35614,"Dublin Pub","Romania"
35618,"The Week","Romania"
35624,"Spazio A4","Italy"
35630,"THOR","United States of America"
35632,"Park Nightclub","Denmark"
35634,"Central S.A.P.C.","United States of America"
35646,"San Antonio Port","Spain"
35654,"Atanu Bar","China"
35655,"32nd Street","Philippines"
35656,"Oxygen Club","Romania"
35658,"Le Ramier","France"
35659,"Paradox Club","Ukraine"
35667,"Soul Club","Brazil"
35668,"Bali Hai Piçarras","Brazil"
35669,"Bali Hai Porto Belo","Brazil"
35670,"Bali Hai Garopaba","Brazil"
35671,"Bali Hai Icara","Brazil"
35674,"Neidloft","Germany"
35679,"London Lounge","Germany"
35684,"La Société Littéraire","Belgium"
35687,"The Vault","United Kingdom"
35699,"Hollywood","Croatia"
35703,"Asphalt","Germany"
35704,"Brauhausboot","Belgium"
35706,"Finding Sukha","United States of America"
35708,"The Grand Social","Ireland"
35710,"Howlin Wolf","United States of America"
35716,"Club80","Belgium"
35726,"Lexicon NYC","United States of America"
35729,"Marilyn","Ukraine"
35742,"Wood Wood Store","Germany"
35746,"Freischwimmer","Germany"
35750,"Klub Im Palais Kinsky","Austria"
35751,"Debut London","United Kingdom"
35753,"Villa Hermosa","Ecuador"
35759,"Festung Mark","Germany"
35765,"La Antesala","Ecuador"
35768,"Villa Rosa","Germany"
35774,"Bar Italia","Netherlands"
35780,"Century Park","China"
35782,"Randy","Italy"
35783,"PVT","Brazil"
35789,"Simons","Denmark"
35791,"The Club Bratislava","Slovakia"
35794,"Nueva Trova","Greece"
35795,"Tap 1","Denmark"
35796,"The Burgundy House","United States of America"
35807,"Le Status","France"
35808,"Quai Aux Pierres De Taille","Belgium"
35810,"Loft!","Slovakia"
35817,"Kulturbahnhof Kassel","Germany"
35819,"Blackout Club","Italy"
35822,"Baumax Parking Iasi","Romania"
35831,"Hard Club","Portugal"
35843,"Coopacabana","United States of America"
35844,"Movmnt Dance Co.","United States of America"
35851,"Helin Society Club","Romania"
35853,"Signal","Japan"
35857,"Revolver","Norway"
35858,"Scirocco Pub","Spain"
35862,"The Bank Of Stokes Croft","United Kingdom"
35864,"Sliders Club","Romania"
35868,"Armani Prive","United Arab Emirates"
35869,"Hillhead Bookclub","United Kingdom"
35872,"Imperia Lounge","Russia"
35873,"Café Scholz","Germany"
35879,"Mauri7","France"
35884,"Ammos Ultra Lounge","United States of America"
35888,"Atelierul De Productie","Romania"
35889,"The Aquarium","United States of America"
35893,"Bob Beaman Club","Germany"
35895,"Club Brava - San Juan","Puerto Rico"
35908,"East End Bar","Australia"
35909,"Vanguard Lounge","United States of America"
35920,"More","Japan"
35932,"Yebisu Ya Pro","Japan"
35933,"Max Müller Bhavan / Goethe Institut","India"
35934,"Atlantic Club","Spain"
35939,"Kitchener's Carvery Bar","South Africa"
35943,"Rich's Nightclub","United States of America"
35945,"Café Oto","United Kingdom"
35947,"Hotel Costa Azul","Honduras"
35965,"Mirabe","Spain"
35968,"Bungalow 8","Netherlands"
35976,"Av, Islas Canarias, 10,","Spain"
35978,"Club V","United Kingdom"
35988,"Xinix","Netherlands"
35995,"Living","Italy"
35998,"Les Souffleurs","France"
36001,"La Ferme","France"
36006,"Club Txola","Spain"
36018,"Checkpoint Charlie's","United States of America"
36020,"Studio21","Austria"
36025,"Stingaree Nightclub","United States of America"
36033,"W Night Club","Greece"
36034,"The Nest","United Kingdom"
36035,"Betty Ford Bar","Spain"
36038,"Liquid & Envy","United Kingdom"
36045,"Mir","Norway"
36051,"909 Techno Club Litmarclub","Spain"
36052,"Lucky Strike / Luxe","United States of America"
36065,"Le Soundfactory","France"
36076,"Le Studioo","France"
36087,"Kings Club","Romania"
36098,"Mantra And Tao","United Kingdom"
36107,"Down Town Bar & Lounge","Switzerland"
36108,"Terapia","Portugal"
36109,"Club 23","Romania"
36125,"Devotion Gallery","United States of America"
36127,"The Colony Nightclub","United States of America"
36137,"B-West","Germany"
36147,"The 305","Germany"
36148,"Quellklub","Germany"
36149,"Lavo New York","United States of America"
36150,"Babbar","Croatia"
36154,"Blumen Bar","Germany"
36160,"Spk. Polish Combatants Hall","Canada"
36161,"Comet Club","Germany"
36163,"Projecto By El Rock - Guimarães","Portugal"
36178,"Sequoia","United States of America"
36180,"Star Lounge","Latvia"
36193,"Sargento Llagas, 35","Spain"
36198,"Getaway","Romania"
36199,"Crash!","Italy"
36208,"Parc Expo - Rennes","France"
36211,"Camino","United Kingdom"
36215,"La Rocca Joy Club","Italy"
36227,"Vinile","Italy"
36228,"Duckduck Bar","United States of America"
36237,"Energiehuis","Netherlands"
36239,"Joinville Square Garden","Brazil"
36240,"Tago Mago","Romania"
36242,"Brotfabrik","Germany"
36245,"Jacob Aall","Norway"
36247,"Electric Warehouse","United States of America"
36249,"Eastclub","Germany"
36251,"Onieals Soho","United States of America"
36253,"Club TSI Discotheque","United States of America"
36259,"Kumharas","Spain"
36264,"The Code","Serbia"
36267,"Victoria","Norway"
36269,"Cafe Gate-One","Netherlands"
36273,"The Baltimore Bar & Grill","United States of America"
36275,"Bar De Bares","Spain"
36276,"Sanctuary Mazagan","Morocco"
36279,"Plein Air","France"
36285,"Stary Targ","Poland"
36288,"Pavillon","Germany"
36294,"Bedlam Bar And Lounge","United States of America"
36297,"Primi Bazala Maponya Mall","South Africa"
36302,"Sangria","United States of America"
36309,"The Cactus Club","United States of America"
36312,"The Parlour","United States of America"
36318,"Tube","Italy"
36325,"Le Pym'S","France"
36330,"Concrete Store","Netherlands"
36348,"Bar Carambol","Russia"
36352,"Cienna","United States of America"
36354,"Shamrock Juarez","Mexico"
36360,"The Shop","United States of America"
36361,"Rocker Club","Brazil"
36367,"Arena Moscow","Russia"
36368,"Cosmonavt Club","Russia"
36377,"Smart","France"
36381,"The Room","Mexico"
36385,"Covet Lounge","United States of America"
36386,"Sumo Bar","United Kingdom"
36399,"Dobby Club","Mexico"
36403,"St Leonards Church","United Kingdom"
36404,"Church","United States of America"
36415,"Barfly","United States of America"
36416,"Docshow","Italy"
36418,"Queen Club","Italy"
36423,"Code Club","Italy"
36424,"Millionaire Disco Club","Italy"
36427,"Flava","Japan"
36429,"The Holy Cow","United States of America"
36431,"Marx Cafe","United States of America"
36433,"Baraka","Italy"
36435,"The Underground","United States of America"
36444,"Kill Your Idol","United States of America"
36449,"Buda Club","Slovenia"
36451,"IEC","Ukraine"
36453,"Maloe Melo","Netherlands"
36458,"Moldexpo","Moldova"
36463,"Circolo degli Illuminati","Italy"
36464,"Maison Mercer","Canada"
36469,"Porto Café - Bar & Club","Brazil"
36471,"Downtown Caffee","Romania"
36475,"Calima Club","Italy"
36477,"595 North","United States of America"
36478,"Miami Lounge","Italy"
36479,"The Corner","Romania"
36483,"Schwabylon","Germany"
36487,"Tenjune","United States of America"
36489,"Ice Bar","India"
36490,"Oval Bar & Lounge","Germany"
36513,"Pitoëff / Salle Communale De Plainpalais","Switzerland"
36515,"Haze","United States of America"
36516,"Palladium Music Hall","Russia"
36523,"Duke","Germany"
36526,"Old Hat","United Kingdom"
36528,"David Rubenstein Atrium At Lincoln Center","United States of America"
36531,"La Boule Noire","France"
36533,"Les Trinitaires","France"
36535,"Club Opium","Chile"
36543,"Dolce Vita","Peru"
36546,"Baobá Lounge Bar","Brazil"
36548,"Three20south","United States of America"
36550,"Cafe Sting","Norway"
36551,"Just","Denmark"
36553,"The Grand Hotel","Ireland"
36559,"Salzhaus","Switzerland"
36561,"Valmiera Culture Center","Latvia"
36562,"Culture Hall","France"
36574,"Cirq","Italy"
36580,"Mjusic Club","Hungary"
36583,"Asbury Park Convention Hall","United States of America"
36587,"De Scheepjes","Netherlands"
36589,"Spoil","India"
36594,"Toranoko-Shokudo","Japan"
36596,"Soup","Japan"
36604,"Ronnie Scott's Bar","United Kingdom"
36612,"Fil, Le","France"
36613,"Ying Yang","Singapore"
36614,"Amstelhaven","Netherlands"
36615,"The Monkey Bar","United Kingdom"
36623,"Troxy","United Kingdom"
36624,"Coral Strand Hotel","Seychelles"
36626,"Cocuna","Switzerland"
36630,"Nicolaisaal","Germany"
36633,"Pau Zenith","France"
36634,"Casino de Paris","France"
36638,"Santos Dumont","Chile"
36647,"La Victoria","France"
36651,"Love And Death Inc","United Kingdom"
36656,"Play Club","Brazil"
36657,". Dot","United Kingdom"
36664,"Touch","Argentina"
36675,"Gangplank","United States of America"
36677,"Centro Dialma Ruggiero","Italy"
36679,"Halle 28","Italy"
36683,"La Perla","Canada"
36686,"Hangar Bicocca Milano","Italy"
36692,"Blauwe Kater","Belgium"
36693,"Bloc Twenty-Two","Canada"
36694,"Sala Zavala Muñiz del Teatro Solís","Uruguay"
36698,"Supperclub LA","United States of America"
36706,"Ouriço","Portugal"
36712,"Cabaret Berlin","Spain"
36734,"Claridge","Belgium"
36735,"Trackers","Brazil"
36738,"New York Skyports","United States of America"
36740,"Cafe De Buurvrouw","Netherlands"
36741,"Pier 3","United States of America"
36751,"Monk Club","Spain"
36756,"Bear's Bar","France"
36760,"Savvy Bar","Australia"
36764,"Ratskeller","Germany"
36767,"Antone's","United States of America"
36770,"Opera Sound Hall","Ukraine"
36772,"Murphy's Law Haarlem","Netherlands"
36774,"Kristal Glam Club","Romania"
36777,"Bill St. Bar & Grill","United States of America"
36782,"Bateau Ivre","Belgium"
36791,"People Club","Italy"
36799,"Bambù Lounge Bar","Italy"
36803,"The Den","United Kingdom"
36807,"Victorian Vaults","United Kingdom"
36817,"La Dame De Canton","France"
36821,"Cantiere21","Italy"
36832,"Bar Mandarina","Guatemala"
36833,"Exchange LA","United States of America"
36845,"Indiescreen","United States of America"
36852,"Club Zone","Argentina"
36853,"Alte Damenhandschuhfabrik","Germany"
36854,"Stour Space","United Kingdom"
36863,"The Whole Gallery","United States of America"
36866,"Dany's Club","Italy"
36867,"Duo Club","Switzerland"
36871,"Speicher Club","Germany"
36873,"Le Bain","United States of America"
36877,"Lost Heaven Lounge","China"
36879,"Butcher's Bar","Bulgaria"
36885,"Pattern Cutters Warehouse","United Kingdom"
36893,"Buddha Lounge","United Kingdom"
36895,"Broedplaats De Vlugt","Netherlands"
36897,"Radio Cafè Roma","Italy"
36898,"Baba Club","Italy"
36913,"Cluster Studios","United States of America"
36918,"Patty Boom Boom","United States of America"
36919,"Copenhagen","Portugal"
36920,"FonoBar","Poland"
36922,"The Chelsea Room","United States of America"
36927,"Mads","Italy"
36937,"The Stokey Records Bar","United Kingdom"
36951,"Txuribeltz Club","Spain"
36952,"Off the Hookah","United States of America"
36957,"Passion Nightclub","United States of America"
36961,"Tulatù","Italy"
36966,"The Kingdom Of House Music","Spain"
36977,"Sociëteit Pylades","Netherlands"
36986,"Molino Rojo","Argentina"
36994,"Malmaison","Romania"
36999,"Le Baraka","France"
37001,"Absoluter Club","Germany"
37004,"Terra X","Lithuania"
37007,"Dstyle","Latvia"
37019,"Frieda's Büxe","Switzerland"
37030,"Distillerie De Biercée","Belgium"
37032,"Autonomes Zentrum","Germany"
37048,"A971","Japan"
37049,"Damen Salon","Germany"
37055,"Angelo Mai","Italy"
37057,"Lazy Fish","Greece"
37071,"Time","Canada"
37088,"La Rocca","Belgium"
37097,"De Koekoek","Netherlands"
37101,"Shake Disco Club","Italy"
37104,"Goa","Ukraine"
37108,"Club Kiliamanjaro","United States of America"
37110,"Element","United States of America"
37111,"Turquoise Blue Cafè","Italy"
37119,"Quarantine","Russia"
37122,"8bit Bar","Bulgaria"
37123,"Taste Of Maine","United States of America"
37125,"TJ's","United States of America"
37127,"Stroeja","Bulgaria"
37131,"Black Stage","Germany"
37132,"Liebstöckel","Germany"
37136,"Média 10-10","Belgium"
37138,"Pattern","Italy"
37139,"Toro Mar","Spain"
37143,"Lichtung","Germany"
37147,"Apple Bar","Australia"
37161,"Naked Lunch","United States of America"
37165,"Zona Bandita","Italy"
37172,"Suzie","Germany"
37175,"Cafe Koi","Canada"
37180,"Cavo","United States of America"
37181,"Sala Lujuria","Spain"
37187,"KC Grad","Serbia"
37214,"Classic Corner Headquarters - CCHQ","South Africa"
37220,"Casino De Asturias","Spain"
37221,"Area 47","Austria"
37226,"Zhivot Club","Ukraine"
37228,"Flow","Poland"
37250,"115 New York","France"
37253,"Relais Tir","Belgium"
37256,"Tracker Tower","Brazil"
37263,"No Limit","Italy"
37270,"Schoolhouse","United States of America"
37277,"Kamikatze","Germany"
37279,"'t Arsenaal","Belgium"
37283,"Maison Des Métallos","France"
37288,"8 Bitow","Poland"
37294,"Cafe Asia","United States of America"
37296,"O'Jacaré","France"
37297,"Le Buzz","France"
37307,"Set Square","Japan"
37315,"La Tabacalera","Spain"
37316,"Brick","United States of America"
37320,"The Duchess of York","United Kingdom"
37322,"Waldmeister","Germany"
37323,"Fibber Magees","Ireland"
37326,"Cita Atputa","Latvia"
37329,"Graffiti","Bulgaria"
37331,"Distillerie Clandestine","Italy"
37333,"Perfidia","Italy"
37344,"Club 195","United Kingdom"
37346,"Strizzi Garden","Italy"
37352,"Urban Klub","Italy"
37354,"Los Montesinos","Spain"
37355,"Yaki-Da","Sweden"
37357,"Scalo San Donato","Italy"
37361,"Hitch Club","Brazil"
37370,"Babel","Italy"
37379,"Link","Italy"
37380,"Ammos Beach Bar","Cyprus"
37382,"Third Street Bar","United States of America"
37404,"The Swan","United Kingdom"
37405,"Rafiot Club","France"
37411,"Rehab Disco","United States of America"
37420,"Studio 21","United States of America"
37421,"Q-Club","Italy"
37434,"La Parcelle","France"
37462,"L'Accordéon","France"
37475,"Sala Museo Club","Spain"
37477,"Club Castel","Germany"
37478,"Club Plan B","Germany"
37479,"Dröönläänd","Germany"
37485,"Palacio De Vistalegre","Spain"
37488,"The Savant Project","United States of America"
37489,"Motor City Wine","United States of America"
37493,"Discoteca","Mexico"
37502,"Club Apartman","Serbia"
37508,"Zum Scheuen Reh","Germany"
37525,"Brass Rail Bar & Lounge","United States of America"
37534,"La Buca","Italy"
37535,"Lobby Restaurant & Lounge","Malaysia"
37539,"Reef","Greece"
37540,"Marie Antoinette","Germany"
37542,"Muvház Kávézó","Hungary"
37543,"La Divina","Spain"
37560,"Makuhari Seaside Park","Japan"
37567,"Opium","Bulgaria"
37574,"Keypoint","Latvia"
37575,"Alter Ego","Spain"
37577,"Loop Discoclub","Italy"
37580,"2.35:1 Berns","Sweden"
37581,"Cantin[ah]demia","Italy"
37587,"Acec","Belgium"
37592,"Lola Club","China"
37594,"Casa Latina","United Arab Emirates"
37602,"Under Bron","Sweden"
37614,"Cavalli & Stalloni","Italy"
37616,"Breakfast Club","Israel"
37626,"Sansara Hall","India"
37631,"Paulesti","Romania"
37632,"Mumja Club","Albania"
37635,"Club Cub.A","Romania"
37637,"1500 Woodward Ave.","United States of America"
37640,"Nostro Mundo","Brazil"
37641,"Bliss Lounge","United States of America"
37644,"Hit Club Guimarães","Portugal"
37655,"La Maison Café","France"
37656,"New Metropolis Club","France"
37657,"Bamboo Grove Salon","United States of America"
37662,"Filmhuis Cavia","Netherlands"
37666,"Iuno","Germany"
37681,"Malooca Bar","Brazil"
37682,"Kashmir Lounge","Netherlands"
37687,"Akros Lounge","Lebanon"
37688,"Koo Koo Room","United States of America"
37690,"180 ° Gera","Germany"
37691,"Club Privilege Bacau","Romania"
37693,"Borbollon Lake","Spain"
37722,"Cake","United Kingdom"
37724,"Eindelijk Weer","Netherlands"
37727,"Cosmos","Spain"
37731,"Het Beest","Netherlands"
37734,"Cocoon Club","Greece"
37737,"89k","Taiwan"
37742,"Embargo Iasi","Romania"
37749,"Chesters","Germany"
37760,"Home Club","Germany"
37762,"L'Appart Du 17","France"
37763,"Projekt42","Germany"
37765,"Bungalow","Germany"
37780,"Avantgarde Lounge","United States of America"
37781,"City Bar","India"
37784,"Wharf 1846","China"
37789,"The Blue Parrot","United Kingdom"
37798,"Le Cri De La Mouette","France"
37811,"Kiasma theatre","Finland"
37817,"Cappuccino","Germany"
37822,"Ritz Bar","France"
37825,"La Scuderia","Italy"
37828,"Rooftop Bar","Australia"
37833,"Hyde","China"
37834,"City Recital Hall","Australia"
37838,"Hit Club","France"
37843,"Luminarias Restaurant","United States of America"
37844,"Barakobamabar","Russia"
37849,"Omladinski Centar Anea","Bosnia and Herzegovina"
37850,"Moment Bed Bar","China"
37857,"Ricoh Arena","United Kingdom"
37860,"Riverside Bar","Russia"
37868,"De Spot","Netherlands"
37870,"The Broadway","United States of America"
37872,"Teatro Comunale Ferdinando Bibiena","Italy"
